index,acc_x_n,acc_y_n,acc_z_n,gyr_x_n,gyr_y_n,gyr_z_n,mag_x_n,mag_y_n,mag_z_n,acc_x_r,acc_y_r,acc_z_r,gyr_x_r,gyr_y_r,gyr_z_r,mag_x_r,mag_y_r,mag_z_r,q1n,q2n,q3n,q4n,q1r,q2r,q3r,q4r
5211,-0.803955078,0.290039063,-0.765380859,-1.858886441,-0.413322601,0.989098029,264,-3954,-6482,-0.733398438,-0.1328125,-0.046875,8.792692657,3.723631836,-0.431964729,-6093,4621,3043,-0.629992254,0.1597414,-0.097048612,0.753773184,0.117319498,-0.096774626,-0.348560008,0.924865789
5212,-1.001464844,0.596923828,-0.735839844,-0.157659137,0.69401978,-0.364320437,253,-3983,-6491,-0.664306641,-0.185302734,-0.014892578,7.908523177,2.558765176,-0.111320134,-6092,4594,2791,-0.624265182,0.143454774,-0.110448667,0.759943947,0.149216991,-0.128987744,-0.194241644,0.960919682
5213,-0.787597656,0.545898438,-0.971191406,1.703890466,0.593352291,-0.778175671,253,-3983,-6491,-0.764160156,-0.124511719,0.024902344,7.392935188,1.573928204,0.23542344,-6092,4594,2791,-0.616908306,0.105803531,-0.092855132,0.774343386,0.167538469,-0.142395841,-0.046177878,0.974434138
5214,-0.868164063,0.305175781,-0.81640625,3.222424919,-0.469781616,-0.384560461,252,-3965,-6513,-0.911376953,-0.198486328,-0.029785156,7.176686503,1.731587341,0.107591708,-6091,4496,2430,-0.618063428,0.065455949,-0.040353273,0.782358442,0.18593199,-0.156541594,0.098426034,0.965005876
5215,-0.849853516,0.104736328,-0.766113281,3.65012859,-0.370179391,-0.696682941,252,-3965,-6513,-1.008789063,-0.272460938,-0.101318359,6.859237704,2.665824251,-0.676975549,-6091,4496,2430,-0.610663314,0.018547782,0.017528292,0.79147903,0.21417984,-0.187684458,0.23557357,0.929196768
5216,-0.749755859,0.069824219,-0.630859375,3.286873417,-1.78644846,-1.100950794,243,-4075,-6565,-1.014648438,-0.164550781,-0.137207031,6.189719005,1.938781273,-1.461010174,-6086,4352,2164,-0.591620329,-0.002267558,0.087910418,0.801406266,0.254736813,-0.2075149,0.350527174,0.877027606
5217,-0.687011719,0.090332031,-0.512207031,3.197923837,-1.907888605,-1.544633432,243,-4075,-6565,-1.016113281,-0.078613281,-0.133789063,6.897587223,1.692705189,-1.427986976,-6086,4352,2164,-0.560430686,-0.021039483,0.159181793,0.812487503,0.295189242,-0.214176331,0.469631658,0.80401363
5218,-0.660644531,0.092773438,-0.439697266,3.639475945,-1.454085955,-2.207760543,191,-4166,-6469,-0.912109375,-0.128173828,-0.176025391,7.281082418,1.760882113,-1.343831086,-6077,4320,1944,-0.514389358,-0.053686695,0.231986805,0.823834601,0.329754798,-0.21353091,0.584750598,0.709741545
5219,-0.616943359,0.140869141,-0.449951172,4.294613574,-0.757403014,-3.006176239,191,-4166,-6469,-0.844482422,-0.16015625,-0.1953125,7.183610726,1.139300314,-1.263403621,-6077,4320,1944,-0.451440879,-0.106800546,0.306560122,0.831153215,0.363385239,-0.198243158,0.681418016,0.603589518
5220,-0.651123047,0.189697266,-0.458984375,5.072256612,-0.68922609,-3.866909903,144,-4124,-6337,-0.774658203,-0.186767578,-0.185791016,7.013168416,0.414387866,-0.983771707,-6076,4306,1784,-0.365874172,-0.170392531,0.387182952,0.828970348,0.395812382,-0.166777999,0.757375535,0.49183326
5221,-0.745605469,0.195800781,-0.512939453,5.940447128,-0.841558904,-4.381432625,144,-4124,-6337,-0.892822266,-0.244140625,-0.121337891,6.721285959,0.017576863,-0.237021337,-6076,4306,1784,-0.260182099,-0.237035499,0.473107587,0.807643894,0.419238407,-0.118588783,0.814821795,0.38241509
5222,-0.782226563,0.192138672,-0.602050781,5.906358665,-0.515587987,-4.657868746,112,-3944,-6131,-1.234375,-0.430419922,0.064208984,6.388390823,-0.585362808,1.437041724,-6099,4267,1710,-0.147246788,-0.30467652,0.544270549,0.767632837,0.432715446,-0.039051225,0.853721977,0.287038553
5223,-0.786376953,0.248779297,-0.630859375,5.648564672,-1.447161737,-4.486361172,112,-3944,-6131,-1.388427734,-0.493408203,0.294677734,4.995557573,0.114515927,1.831189566,-6099,4267,1710,-0.02558432,-0.347507032,0.602534074,0.71800905,0.425926404,0.032462862,0.878466986,0.214076193
5224,-0.794189453,0.250244141,-0.580810547,5.872802836,-1.804025322,-4.265851434,133,-3697,-6030,-1.089599609,-0.311035156,0.218261719,5.039766047,1.535578685,1.748098939,-6122,4052,1681,0.098702019,-0.374148135,0.651572992,0.652475073,0.390215165,0.097158408,0.905069434,0.138353489
5225,-0.768310547,0.243652344,-0.526855469,5.478122362,-2.277002732,-3.980360565,133,-3697,-6030,-0.731201172,-0.145751953,-0.020019531,5.505819238,1.716673639,0.235956073,-6122,4052,1681,0.219786001,-0.383090215,0.682366587,0.5825048,0.349207667,0.137663041,0.925941735,0.041650892
5226,-0.788574219,0.227539063,-0.457275391,5.336442192,-2.122539389,-3.872768857,131,-3457,-5819,-0.788818359,-0.108642578,0.075683594,6.204100075,-1.166464557,0.408528911,-6122,3750,1327,0.33166851,-0.38491261,0.699227641,0.502910518,0.354535771,0.187444487,0.913022879,-0.074553164
5227,-0.702636719,0.215332031,-0.431640625,5.319930594,-1.845038003,-4.000600589,131,-3457,-5819,-0.994873047,-0.213378906,0.308105469,5.348160101,-1.089232886,0.529969057,-6122,3750,1327,0.43373689,-0.383635867,0.703712239,0.411685458,0.357194376,0.231495793,0.888078599,-0.173603794
5228,-0.843017578,0.248291016,-0.469238281,4.954544892,-2.336124908,-4.020307982,129,-3239,-5511,-1.146972656,-0.323974609,0.199951172,4.616323433,1.14302874,0.16085493,-6149,3607,1503,0.531494403,-0.37437775,0.688137593,0.322213677,0.318107976,0.26975332,0.873762366,-0.250159528
5229,-1.038574219,0.165527344,-0.494384766,5.008873378,-0.967260108,-4.273840918,129,-3239,-5511,-0.926513672,-0.246582031,0.101074219,4.057059605,1.027447549,-0.22583606,-6149,3607,1503,0.603164668,-0.370049969,0.673418417,0.213922975,0.279426959,0.295749686,0.85648141,-0.317635469
5230,-1.274658203,0.073242188,-0.671630859,4.44481586,0.978978017,-4.307396747,154,-2986,-5316,-0.953857422,-0.162353516,0.075683594,3.812048785,1.087102357,-0.125168571,-6153,3478,1504,0.634864323,-0.375160683,0.668662504,0.095353081,0.240182981,0.321319092,0.834682846,-0.377320452
5231,-0.767333984,0.062011719,-0.721435547,3.692739167,-0.974184327,-3.873834122,154,-2986,-5316,-0.942382813,-0.208007813,0.064453125,4.188619762,1.370995329,0.061252705,-6153,3478,1504,0.676394194,-0.375868091,0.63338852,0.005749282,0.193333647,0.35210077,0.804356523,-0.437787313
5232,-0.900146484,0.070800781,-0.491699219,3.341201903,-1.78911162,-2.477272446,240,-2727,-5344,-0.980712891,-0.244628906,0.141845703,3.635214888,1.407746952,-0.000532632,-6152,3368,1208,0.719736178,-0.359488623,0.591457241,-0.054093407,0.14783741,0.3780536,0.773635591,-0.486525999
5233,-0.692871094,0.077880859,-0.557373047,3.339071375,0.955542199,-2.216815292,240,-2727,-5344,-0.965820313,-0.286376953,0.117431641,2.687662172,1.867408556,-0.109722237,-6152,3368,1208,0.725369213,-0.334794489,0.587403848,-0.129262815,0.100343699,0.402394509,0.750262039,-0.514894819
5234,-0.724121094,0.097900391,-0.607421875,3.497263143,0.222640267,-1.707618891,264,-2539,-5212,-0.989501953,-0.293457031,0.091064453,1.956890769,2.933205625,-0.445280534,-6131,3293,1250,0.737408655,-0.301745673,0.572628148,-0.19306742,0.039012063,0.429711302,0.735730409,-0.522041206
5235,-0.736083984,0.079345703,-0.643310547,3.640008578,0.21624868,-1.443433311,264,-2539,-5212,-0.997802734,-0.296386719,-0.037841797,1.05407916,4.01285113,-1.172856144,-6131,3293,1250,0.747011843,-0.261957727,0.555944596,-0.253529213,-0.037834837,0.454763149,0.733400157,-0.50386825
5236,-0.733154297,0.048828125,-0.622802734,3.637878049,-0.642887087,-0.689758722,316,-2504,-5357,-0.700195313,-0.213623047,-0.168457031,2.245044799,2.561960969,-0.978978017,-6091,3243,982,0.765646239,-0.216773934,0.527732811,-0.297141345,-0.101968938,0.465094339,0.714557365,-0.512540109
5237,-0.811767578,-0.008544922,-0.552734375,3.552656894,-0.723314552,-0.263652948,316,-2504,-5357,-0.835693359,-0.344726563,-0.227050781,4.232828237,-0.544350127,-1.007207524,-6091,3243,982,0.783385939,-0.167606987,0.497972452,-0.33202079,-0.140167381,0.436876818,0.677872674,-0.574439195
5238,-0.810302734,-0.008544922,-0.540039063,2.992327801,-0.431432097,-0.033023198,310,-2565,-5470,-1.2578125,-0.345458984,0.247558594,0.809068339,-0.692421883,-0.025033714,-6045,3256,712,0.794403304,-0.122071355,0.475432311,-0.357751441,-0.134818619,0.427997325,0.668078697,-0.593559672
5239,-0.768066406,-0.039794922,-0.556152344,2.939597211,-0.447943695,-0.46818372,310,-2565,-5470,-0.947998047,-0.428710938,0.085693359,-4.6802393,3.508981053,-0.099602225,-6045,3256,712,0.799305982,-0.081247322,0.450738332,-0.389029274,-0.138926303,0.478841417,0.70803287,-0.500099824
5240,-0.733642578,-0.085449219,-0.566162109,2.396312349,-1.019458065,-0.400006796,286,-2692,-5491,-0.866210938,-0.203857422,-0.2578125,-1.493500739,0.678040814,-2.162486805,-6046,3236,729,0.80634197,-0.052890795,0.420351411,-0.412698295,-0.151507649,0.460560871,0.739456271,-0.467047684
5241,-0.756591797,-0.100585938,-0.56640625,2.16355207,-0.731836668,-0.306263525,286,-2692,-5491,-1.042236328,-0.072753906,-0.203857422,0.833569422,0.052197957,-0.768588291,-6046,3236,729,0.809620428,-0.024924123,0.39586488,-0.432648295,-0.162300863,0.449597242,0.73696506,-0.477915526
5242,-0.75,-0.082275391,-0.573730469,1.680454648,-0.400006796,-0.25939189,271,-2789,-5564,-0.997558594,-0.254638672,-0.173339844,4.143346024,0.292415088,-0.1272991,-6003,3423,615,0.809135078,-0.001284078,0.380506417,-0.447787499,-0.200356051,0.438108424,0.693589761,-0.535585385
5243,-1.008544922,0.030761719,-0.574707031,1.443965943,-0.250337142,-0.658866054,271,-2789,-5564,-0.971923828,-0.430419922,-0.037597656,2.605636811,0.375505714,-0.482032157,-6003,3423,615,0.803413499,0.01769074,0.368689039,-0.467206785,-0.22995541,0.426628377,0.665575182,-0.567554768
5244,-0.734619141,0.142333984,-0.502197266,1.336906867,-0.16085493,-1.906290708,265,-2853,-5553,-0.941162109,-0.324462891,-0.032714844,-1.494566004,0.32170986,-0.126233836,-6007,3381,625,0.784383103,0.027481506,0.359238667,-0.504911373,-0.219221236,0.437559864,0.679854566,-0.546151247
5245,-0.837402344,0.137207031,-0.459472656,0.393082577,-2.545982002,-1.835983256,265,-2853,-5553,-0.821777344,-0.264160156,-0.176025391,-3.033873114,0.705205057,-0.456998443,-6007,3381,625,0.781666218,-0.001153551,0.321071513,-0.534705223,-0.202942422,0.453716755,0.711006957,-0.49741792
5246,-0.843261719,0.146728516,-0.402832031,0.333427768,-0.125168571,-1.965412884,292,-2750,-5417,-0.925537109,-0.199951172,-0.202148438,-2.004827669,-0.582167014,-0.776577774,-6002,3407,620,0.760420894,-0.005539589,0.320293184,-0.564926237,-0.179667776,0.446914959,0.738222947,-0.472242936
5247,-0.895263672,0.079589844,-0.516845703,0.325970917,0.792024108,-0.90281161,292,-2750,-5417,-1.005371094,-0.168701172,-0.136230469,-0.562459622,-0.580036485,-1.090830783,-6002,3407,620,0.744286878,0.00654228,0.333826135,-0.578406736,-0.171710093,0.429621708,0.753552456,-0.467011272
5248,-0.986083984,0.069824219,-0.639404297,-0.257261361,1.800829529,-0.173105471,320,-2581,-5286,-0.998291016,-0.166015625,-0.107177734,-0.323307756,-0.308926686,-0.898550552,-6009,3581,692,0.728938812,0.026115287,0.368643472,-0.576253581,-0.167958444,0.416670787,0.76364026,-0.463712163
5249,-0.809082031,0.185791016,-0.637939453,-0.268446638,-0.728640874,0.214118152,320,-2581,-5286,-0.959228516,-0.211669922,-0.111328125,-0.907072667,-0.154463343,-0.731304035,-6009,3581,692,0.736076444,0.019728872,0.366330734,-0.568862052,-0.160232433,0.409293995,0.77694393,-0.450735092
5250,-0.809814453,0.190185547,-0.494140625,-0.562459622,-2.542786209,0.007989483,366,-2541,-5375,-0.961425781,-0.201416016,-0.109619141,-1.478587037,-0.387223623,-0.813329397,-6033,3730,833,0.753564879,-0.012907093,0.340081649,-0.562421418,-0.144677163,0.39987416,0.796258416,-0.430280965
5251,-0.866210938,0.165039063,-0.391113281,-0.58589544,-2.231728993,-0.47297741,366,-2541,-5375,-0.96484375,-0.140625,-0.102783203,-1.465803864,-0.232227647,-1.001881202,-6033,3730,833,0.762253479,-0.04558772,0.317727505,-0.56208596,-0.132747504,0.388163248,0.815714397,-0.407820323
5252,-0.858886719,0.111328125,-0.404541016,-0.589091233,0.622114431,-0.531034321,329,-2495,-5104,-0.977294922,-0.072509766,-0.1015625,-1.91374756,1.083373932,-0.882571585,-6037,3864,779,0.751352459,-0.046888199,0.338503924,-0.564522871,-0.137107759,0.389516821,0.833233314,-0.367696007
5253,-0.88671875,0.181640625,-0.474121094,-0.442617373,1.531317627,-0.699346102,329,-2495,-5104,-0.950195313,-0.071777344,-0.138671875,-2.700977977,1.543568167,-0.794687269,-6037,3864,779,0.731999474,-0.036644211,0.370610964,-0.570509847,-0.141668839,0.396276899,0.852437096,-0.310234679
5254,-0.809326172,0.188232422,-0.552490234,-0.615722844,0.924116898,-0.648746042,336,-2443,-5002,-0.972900391,-0.082763672,-0.172119141,-1.936650745,-0.034621094,-0.636495501,-6022,4059,1004,0.716720818,-0.035677199,0.3957735,-0.573063473,-0.123919315,0.392183535,0.868140743,-0.277790801
5255,-0.857177734,0.182617188,-0.509521484,-0.646615513,-1.090830783,-0.614124947,336,-2443,-5002,-0.986816406,-0.095703125,-0.150634766,-0.885767379,-0.469248984,-0.196008656,-6022,4059,1004,0.717413636,-0.058075676,0.392083523,-0.572900866,-0.104290682,0.389940247,0.874789677,-0.267979623
5256,-0.890625,0.206054688,-0.431884766,-0.551806978,-1.016794904,-0.707868218,383,-2363,-5041,-0.988525391,-0.106933594,-0.144775391,-0.622647063,-0.363787805,-0.068709556,-6012,4231,1020,0.71651589,-0.078752336,0.387705727,-0.574532261,-0.08791487,0.389568241,0.878496988,-0.262203361
5257,-0.909179688,0.205566406,-0.388427734,-0.272707696,0.002663161,-0.588025969,383,-2363,-5041,-0.977294922,-0.086669922,-0.144042969,-0.257261361,-0.217313945,-0.144875963,-6012,4231,1020,0.709518336,-0.082729808,0.39452274,-0.57800633,-0.07730271,0.387808932,0.880500769,-0.261432436
5258,-0.868408203,0.209716797,-0.401855469,-0.184290747,0.792024108,-0.480966893,378,-2276,-4887,-0.973632813,-0.067626953,-0.138916016,0.022903185,-0.365918334,-0.149137021,-6018,4252,917,0.697541676,-0.075509192,0.411562422,-0.581678902,-0.066245185,0.384694841,0.881216395,-0.266606677
5259,-0.829101563,0.19921875,-0.438476563,-0.329166711,0.980043281,-0.043675842,378,-2276,-4887,-0.991210938,-0.070800781,-0.129882813,0.123570675,-0.169909678,-0.003195793,-6018,4252,917,0.688437176,-0.064745338,0.433474885,-0.577894298,-0.058694068,0.385018112,0.879882389,-0.272255471
5260,-0.827880859,0.199462891,-0.473144531,-0.616255476,1.338504764,0.486825847,399,-2197,-4771,-0.984130859,-0.090576172,-0.126953125,-0.167779149,0.026631611,0.058056912,-6036,4297,1170,0.681273134,-0.049421409,0.463849981,-0.564152139,-0.052146878,0.387758102,0.87935148,-0.27141358
5261,-0.807128906,0.206298828,-0.505371094,-0.695085045,0.857005239,0.823449409,399,-2197,-4771,-0.971923828,-0.098876953,-0.127929688,-0.33609093,0.019707392,0.003195793,-6036,4297,1170,0.681403928,-0.037661916,0.488335388,-0.543873897,-0.044537538,0.389566429,0.880133521,-0.267617993
5262,-0.833251953,0.196289063,-0.494628906,-0.666855537,0.169377045,0.973651694,422,-2226,-4924,-0.978271484,-0.096923828,-0.125,-0.443682638,0.031957933,0.009054748,-6044,4306,1195,0.689243331,-0.031692134,0.502611902,-0.520884358,-0.036278384,0.391511273,0.881388389,-0.26183451
5263,-0.866455078,0.177490234,-0.478271484,-0.67963871,0.143810699,1.038100193,422,-2226,-4924,-0.980957031,-0.093994141,-0.116943359,-0.37230992,-0.028229508,0.045806371,-6044,4306,1195,0.69742892,-0.025671521,0.51606118,-0.496603194,-0.027325877,0.393600254,0.881967557,-0.257808775
5264,-0.844482422,0.166748047,-0.475097656,-0.81652519,0.282827708,1.086569724,399,-2305,-4967,-0.982666016,-0.097412109,-0.116455078,-0.270577167,-0.006924219,0.036218991,-6041,4313,1217,0.703892578,-0.019806866,0.53224014,-0.46996102,-0.019641868,0.395455413,0.882042697,-0.255401437
5265,-0.848144531,0.159912109,-0.472167969,-0.862864193,0.33129724,1.012533846,399,-2305,-4967,-0.977294922,-0.08984375,-0.117919922,-0.107059076,-0.035686359,0.064981131,-6041,4313,1217,0.708421076,-0.015045134,0.548801577,-0.443542616,-0.012617868,0.397538033,0.881045097,-0.256054366
5266,-0.850341797,0.167480469,-0.471435547,-0.705205057,0.351004632,0.852744181,377,-2381,-4913,-0.988525391,-0.098876953,-0.11328125,-0.020772657,0.002663161,0.126766468,-6044,4313,1231,0.710790667,-0.009672361,0.563554303,-0.420820176,-0.006707252,0.400823506,0.879059895,-0.257971374
5267,-0.843505859,0.171875,-0.479003906,-0.51399009,0.200802346,0.704672424,377,-2381,-4913,-0.974609375,-0.111083984,-0.122070313,-0.024501082,-0.032490565,0.141147538,-6044,4313,1231,0.713202242,-0.004566745,0.574114136,-0.40213762,-0.000202431,0.404116752,0.876952399,-0.260084793
5268,-0.857421875,0.177246094,-0.478271484,-0.304665629,0.064981131,0.564057519,349,-2470,-4993,-0.979736328,-0.123046875,-0.121337891,-0.078296936,0.059654808,0.075633775,-6048,4304,1229,0.715817106,0.000791072,0.580711783,-0.387787402,0.004703666,0.40668271,0.8756187,-0.260535872
5269,-0.845458984,0.163330078,-0.481201172,-0.18002969,-0.01438107,0.448476328,349,-2470,-4993,-0.984375,-0.118164063,-0.130615234,-0.192812863,0.06231797,0.00479369,-6048,4304,1229,0.718237993,0.005887252,0.585065842,-0.376560069,0.010100732,0.407968989,0.875461544,-0.258894503
5270,-0.856689453,0.159912109,-0.470703125,-0.029294772,0.041012681,0.417051027,337,-2514,-4987,-0.981201172,-0.09765625,-0.120849609,-0.34088462,0.071905349,0.049002164,-6055,4286,1228,0.719664796,0.013158562,0.588881886,-0.367597006,0.016832504,0.409991256,0.875693659,-0.254527901
5271,-0.863769531,0.153076172,-0.468261719,-0.030360036,0.027696875,0.404267853,337,-2514,-4987,-0.957763672,-0.069824219,-0.123535156,-0.548078552,-0.011717909,0.232760279,-6055,4286,1228,0.721036615,0.020099102,0.592376636,-0.358876228,0.02768987,0.414604427,0.875395301,-0.247021269
5272,-0.852294922,0.159179688,-0.479980469,0.082557994,0.231695015,0.330764607,317,-2553,-4933,-0.957763672,-0.064941406,-0.128173828,-0.279099282,-0.10812434,0.410126808,-6053,4283,1216,0.719290275,0.029252897,0.597936541,-0.352473632,0.038806091,0.421806681,0.872136467,-0.244849329
5273,-0.852294922,0.142089844,-0.481201172,0.077764304,0.119842249,0.362189908,317,-2553,-4933,-0.952392578,-0.084716797,-0.080566406,0.212520255,0.015446334,0.573112267,-6053,4283,1216,0.718958373,0.037803529,0.601792228,-0.345710668,0.044372126,0.432671301,0.864974706,-0.250290667
5274,-0.846923828,0.138671875,-0.493896484,0.145408596,0.170974942,0.42024682,305,-2595,-4983,-0.934814453,-0.080810547,-0.080078125,0.268446638,0.470846881,0.523044838,-6063,4251,1211,0.718200119,0.048315904,0.605786424,-0.338935054,0.04130644,0.444913883,0.858177565,-0.252738365
5275,-0.848388672,0.136962891,-0.495849609,0,0.041545313,0.626908121,305,-2595,-4983,-0.945800781,-0.140625,-0.105957031,1.023186491,0.779240935,0.733967196,-6063,4251,1211,0.720361239,0.058287031,0.608559045,-0.327625084,0.026979947,0.46271197,0.845476085,-0.265216712
5276,-0.824707031,0.148681641,-0.501953125,-0.018109495,-0.027696875,0.716922965,291,-2652,-5018,-1.034912109,-0.213134766,-0.155517578,1.988848702,0.300937203,0.927312692,-6051,4135,944,0.723721,0.068641099,0.610215046,-0.314887142,0.012430046,0.481231317,0.824364542,-0.297800294
5277,-0.837646484,0.143066406,-0.479248047,-0.007456851,-0.169377045,0.786697786,291,-2652,-5018,-1.105224609,-0.306396484,-0.102050781,2.948651959,-0.592287026,-0.042077945,-6051,4135,944,0.729024633,0.07902638,0.609368653,-0.301575463,-0.002702018,0.477608693,0.804055439,-0.354086836
5278,-0.827636719,0.132080078,-0.461181641,0.143278067,-0.003728426,0.615190212,261,-2719,-4960,-0.963623047,-0.183105469,-0.071289063,1.545166065,-0.30732879,-0.495347963,-6047,3997,1008,0.730831255,0.090445438,0.610068692,-0.292440576,-0.011940654,0.468172016,0.795798875,-0.383896516
5279,-0.788574219,0.106201172,-0.447998047,0.482032157,-0.355798322,0.267381373,261,-2719,-4960,-0.895996094,-0.127441406,-0.10546875,0.627440753,0.103863282,-0.034088462,-6047,3997,1008,0.734045739,0.100436409,0.604232864,-0.293243971,-0.015539645,0.469440771,0.789647338,-0.394766974
5280,-0.824707031,0.127197266,-0.403320313,0.641821823,-0.915062151,0.051132693,244,-2796,-5018,-0.918701172,-0.156005859,-0.111572266,0.604537567,0.151800182,0.394147841,-6065,3932,1034,0.742321395,0.106966948,0.589382914,-0.300241234,-0.016503013,0.47776599,0.779452314,-0.404872079
5281,-0.85546875,0.107421875,-0.362792969,0.949683245,-1.091363414,0.005326322,244,-2796,-5018,-0.928710938,-0.190673828,-0.102050781,0.644484984,0.181627586,0.349939367,-6065,3932,1034,0.751315795,0.116361249,0.569813866,-0.31192434,-0.018862774,0.485487747,0.769105298,-0.415238345
5282,-0.939941406,0.092041016,-0.418945313,1.08071077,-0.034621094,-0.003195793,230,-2830,-4961,-1.008789063,-0.219482422,-0.108886719,0.76592513,-0.09853696,-0.182692851,-6056,3848,816,0.747359609,0.134074136,0.565085141,-0.3227329,-0.022576946,0.482615487,0.76280394,-0.429770546
5283,-1.148925781,0.077148438,-0.51953125,0.976314855,2.277535364,0.242347659,230,-2830,-4961,-1.075439453,-0.218261719,-0.091064453,0.360059379,0.009054748,-0.197606553,-6056,3848,816,0.71808973,0.167393144,0.593716853,-0.322221932,-0.024102489,0.480655822,0.759875075,-0.437011351
5284,-0.924316406,0.079345703,-0.596191406,0.969923269,1.690042028,-0.224238164,222,-2863,-4933,-0.948974609,-0.167236328,-0.115234375,0.109189605,0,-0.132625422,-6059,3840,993,0.690956388,0.191004123,0.614471218,-0.329426496,-0.022467673,0.479828167,0.758550758,-0.440296356
5285,-0.789794922,0.097167969,-0.499755859,0.777643038,-2.961435132,-0.584830175,222,-2863,-4933,-0.9140625,-0.145751953,-0.103271484,0.020772657,-0.074568511,-0.148604389,-6059,3840,993,0.717269592,0.17670571,0.572410047,-0.3558738,-0.018947687,0.478176379,0.758163967,-0.4429173
5286,-0.845214844,0.121337891,-0.355712891,0.943291658,-2.279665893,-0.503870078,238,-2901,-5108,-0.955566406,-0.159423828,-0.092041016,-0.066579027,-0.052197957,0.069774821,-6066,3842,1019,0.734053058,0.170203098,0.536662416,-0.379724195,-0.013064751,0.480003058,0.756409576,-0.444151922
5287,-0.823974609,0.062011719,-0.337402344,1.11906029,0.633299707,-0.538491172,238,-2901,-5108,-0.989257813,-0.180664063,-0.097167969,-0.11291803,0.085221155,0.099069593,-6066,3842,1019,0.717606785,0.187512872,0.541561221,-0.395715642,-0.008655907,0.483417166,0.75474582,-0.443386587
5288,-0.883544922,0.052978516,-0.414550781,1.177649834,1.552622916,-0.659398686,204,-2848,-4856,-1.006347656,-0.191650391,-0.097900391,-0.162985459,0.080960097,-0.091612741,-6072,3842,1023,0.689087044,0.211262429,0.558891759,-0.410081983,-0.00542373,0.483867878,0.755370255,-0.441880342
5289,-0.941894531,0.056640625,-0.497070313,1.129180302,2.65357371,-0.699346102,204,-2848,-4856,-0.975585938,-0.175048828,-0.087890625,-0.222640267,0.034088462,-0.202400243,-6072,3842,1023,0.646402465,0.242148027,0.590158339,-0.418618348,-0.001833142,0.482221946,0.757581275,-0.43991959
5290,-0.852539063,0.081542969,-0.597167969,0.443682638,1.365669007,-0.541154334,223,-2818,-4930,-0.964355469,-0.156494141,-0.085449219,-0.300404571,-0.022370553,-0.21624868,-6070,3824,867,0.621801219,0.254779971,0.608596234,-0.421972789,0.003306255,0.479857126,0.760593935,-0.437290606
5291,-0.8203125,0.090576172,-0.525878906,0.034621094,-0.627973385,-0.26897927,223,-2818,-4930,-0.9609375,-0.144042969,-0.089355469,-0.334493033,-0.11771172,0.017576863,-6070,3824,867,0.62556281,0.248645046,0.603879296,-0.426821517,0.012269672,0.480148761,0.761641067,-0.434982192
5292,-0.833496094,0.092285156,-0.428466797,0.039414784,-0.638093397,-0.153398079,281,-2787,-5163,-0.968261719,-0.149658203,-0.080566406,-0.201334978,-0.065513763,0.148071757,-6069,3864,1051,0.630574356,0.243806746,0.59807895,-0.430390313,0.020235044,0.482793779,0.760245212,-0.434198028
5293,-0.872314453,0.09765625,-0.397705078,-0.082025362,0.584830175,-0.089482213,281,-2787,-5163,-0.985839844,-0.165527344,-0.079345703,-0.114515927,-0.062850602,0.113983295,-6069,3864,1051,0.622217778,0.248596551,0.60807548,-0.425780461,0.026930644,0.484873744,0.75840977,-0.434726137
5294,-0.884277344,0.1015625,-0.459716797,-0.227433957,1.694835718,-0.026098979,269,-2762,-5085,-0.989990234,-0.161376953,-0.082763672,-0.029827404,-0.070840085,-0.00958738,-6076,3864,1068,0.601214901,0.261498709,0.632278734,-0.412774358,0.031833602,0.485030905,0.757030166,-0.436619939
5295,-0.885986328,0.101074219,-0.510253906,-0.412789969,1.727326283,0.112385398,269,-2762,-5085,-0.980224609,-0.150634766,-0.084228516,0.161920194,-0.00958738,-0.079894833,-6076,3864,1068,0.581151034,0.273662072,0.656737154,-0.395055511,0.033340642,0.484800027,0.754686858,-0.440800502
5296,-0.823242188,0.109863281,-0.5390625,-0.338754091,0.790958844,0.275903489,289,-2755,-5117,-0.969238281,-0.152587891,-0.086425781,0.271642431,0.029827404,-0.105461179,-6077,3871,1083,0.573659751,0.281152462,0.668305958,-0.381097008,0.032917574,0.48461888,0.75163177,-0.446218171
5297,-0.850341797,0.104736328,-0.486816406,-0.406931015,0.100134857,0.45859634,289,-2755,-5117,-0.975830078,-0.156005859,-0.080810547,0.273240328,0.068176924,-0.119842249,-6077,3871,1083,0.577153007,0.284789426,0.671035008,-0.368105158,0.031747865,0.484580513,0.748679014,-0.451279883
5298,-0.831054688,0.118164063,-0.482421875,-0.364853069,0.509729033,0.413322601,308,-2775,-5274,-0.981689453,-0.159179688,-0.082275391,0.257261361,0.092145374,-0.166181252,-6080,3868,1091,0.574483422,0.291228091,0.678199785,-0.353836189,0.029930623,0.484080923,0.746303078,-0.455852534
5299,-0.843994141,0.112548828,-0.495117188,-0.178964425,0.551274346,0.184290747,308,-2775,-5274,-0.980224609,-0.167236328,-0.078857422,0.291349823,0.081492729,-0.187486541,-6080,3868,1091,0.568437818,0.296832532,0.68563877,-0.344482761,0.027704539,0.483198907,0.743776057,-0.461029773
5300,-0.846679688,0.114013672,-0.518310547,-0.007989483,0.534230115,0.033023198,300,-2801,-5295,-0.975585938,-0.177246094,-0.072265625,0.213052887,0.017576863,-0.227966589,-6079,3858,1092,0.560482208,0.302101991,0.69246465,-0.33924444,0.026761672,0.481087621,0.742283386,-0.465675733
